"tpc","msg","date"
"xbee/hum",32.4,"2017-01-13 03:15:42.422000"
"xbee/hum",32.4,"2017-01-13 03:15:52.511000"
"xbee/hum",32.4,"2017-01-13 03:16:03.099000"
"xbee/hum",32.5,"2017-01-13 03:16:08.725000"
"xbee/hum",32.5,"2017-01-13 03:16:19.026000"
"xbee/hum",32.4,"2017-01-13 03:16:26.826000"
"xbee/hum",32.4,"2017-01-13 03:16:37.014000"
"xbee/hum",32.4,"2017-01-13 03:16:47.004000"
"xbee/hum",32.3,"2017-01-13 03:16:51.034000"
"xbee/hum",32.2,"2017-01-13 03:16:55.159000"
"xbee/hum",32.1,"2017-01-13 03:17:03.169000"
"xbee/hum",32.2,"2017-01-13 03:17:09.230000"
"xbee/hum",32.3,"2017-01-13 03:17:17.544000"
"xbee/hum",32.2,"2017-01-13 03:17:21.234000"
"xbee/hum",32.3,"2017-01-13 03:17:21.635000"
"xbee/hum",32.4,"2017-01-13 03:17:28.557000"
"xbee/hum",32.5,"2017-01-13 03:17:33.550000"
"xbee/hum",32.6,"2017-01-13 03:17:43.639000"
"xbee/hum",32.5,"2017-01-13 03:17:45.799000"
"xbee/hum",32.6,"2017-01-13 03:17:51.745000"
"xbee/hum",32.6,"2017-01-13 03:18:02.592000"
"xbee/hum",32.6,"2017-01-13 03:18:11.924000"
"xbee/hum",32.7,"2017-01-13 03:18:13.955000"
"xbee/hum",32.6,"2017-01-13 03:18:20.062000"
"xbee/hum",32.7,"2017-01-13 03:18:24.060000"
"xbee/hum",32.6,"2017-01-13 03:18:26.107000"
"xbee/hum",32.6,"2017-01-13 03:18:36.180000"
"xbee/hum",32.7,"2017-01-13 03:18:38.226000"
"xbee/hum",32.6,"2017-01-13 03:18:42.288000"
"xbee/hum",32.7,"2017-01-13 03:18:46.333000"
"xbee/hum",32.6,"2017-01-13 03:18:48.363000"
"xbee/hum",32.6,"2017-01-13 03:18:58.453000"
"xbee/hum",32.5,"2017-01-13 03:19:06.527000"
"xbee/hum",32.5,"2017-01-13 03:19:16.617000"
"xbee/hum",32.6,"2017-01-13 03:19:21.050000"
"xbee/hum",32.6,"2017-01-13 03:19:31.592000"
"xbee/hum",32.5,"2017-01-13 03:19:33.131000"
"xbee/hum",32.5,"2017-01-13 03:19:45.407000"
"xbee/hum",32.5,"2017-01-13 03:19:53.375000"
"xbee/hum",32.4,"2017-01-13 03:19:57.038000"
"xbee/hum",32.3,"2017-01-13 03:20:07.128000"
"xbee/hum",32.4,"2017-01-13 03:20:15.857000"
"xbee/hum",32.3,"2017-01-13 03:20:19.232000"
"xbee/hum",32.4,"2017-01-13 03:20:21.606000"
"xbee/hum",32.4,"2017-01-13 03:20:31.404000"
"xbee/hum",32.4,"2017-01-13 03:20:41.643000"
"xbee/hum",32.5,"2017-01-13 03:20:47.922000"
"xbee/hum",32.5,"2017-01-13 03:20:57.606000"
"xbee/hum",32.4,"2017-01-13 03:21:07.841000"
"xbee/hum",32.4,"2017-01-13 03:21:18.131000"
"xbee/hum",32.3,"2017-01-13 03:21:25.876000"
"xbee/hum",32.3,"2017-01-13 03:21:35.965000"
"xbee/hum",32.4,"2017-01-13 03:21:46.038000"
"xbee/hum",32.4,"2017-01-13 03:21:56.128000"
"xbee/hum",32.4,"2017-01-13 03:22:06.217000"
"xbee/hum",32.4,"2017-01-13 03:22:16.306000"
"xbee/hum",32.4,"2017-01-13 03:22:26.544000"
"xbee/hum",32.3,"2017-01-13 03:22:35.015000"
"xbee/hum",32.2,"2017-01-13 03:22:45.899000"
"xbee/hum",32.2,"2017-01-13 03:22:55.183000"
"xbee/hum",32.1,"2017-01-13 03:22:56.663000"
"xbee/hum",32.2,"2017-01-13 03:23:07.078000"
"xbee/hum",32.3,"2017-01-13 03:23:15.265000"
"xbee/hum",32.4,"2017-01-13 03:23:19.262000"
"xbee/hum",32.3,"2017-01-13 03:23:26.948000"
"xbee/hum",32.4,"2017-01-13 03:23:28.978000"
"xbee/hum",32.3,"2017-01-13 03:23:33.024000"
"xbee/hum",32.4,"2017-01-13 03:23:43.113000"
"xbee/hum",32.4,"2017-01-13 03:23:53.218000"
"xbee/hum",32.4,"2017-01-13 03:24:03.308000"
"xbee/hum",32.3,"2017-01-13 03:24:05.338000"
"xbee/hum",32.2,"2017-01-13 03:24:09.400000"
"xbee/hum",32.2,"2017-01-13 03:24:19.489000"
"xbee/hum",32.3,"2017-01-13 03:24:29.578000"
"xbee/hum",32.2,"2017-01-13 03:24:31.984000"
"xbee/hum",32.3,"2017-01-13 03:24:35.638000"
"xbee/hum",32.2,"2017-01-13 03:24:37.747000"
"xbee/hum",32.1,"2017-01-13 03:24:47.820000"
"xbee/hum",32.2,"2017-01-13 03:24:52.151000"
"xbee/hum",32.1,"2017-01-13 03:24:53.866000"
"xbee/hum",32.2,"2017-01-13 03:24:55.897000"
"xbee/hum",32.2,"2017-01-13 03:25:05.970000"
"xbee/hum",32.3,"2017-01-13 03:25:10.412000"
"xbee/hum",32.4,"2017-01-13 03:25:14.077000"
"xbee/hum",32.4,"2017-01-13 03:25:24.166000"
"xbee/hum",32.4,"2017-01-13 03:25:34.255000"
"xbee/hum",32.4,"2017-01-13 03:25:44.345000"
"xbee/hum",32.4,"2017-01-13 03:25:54.418000"
"xbee/hum",32.4,"2017-01-13 03:26:04.508000"
"xbee/hum",32.4,"2017-01-13 03:26:14.597000"
"xbee/hum",32.3,"2017-01-13 03:26:16.627000"
"xbee/hum",32.4,"2017-01-13 03:26:19.106000"
"xbee/hum",32.3,"2017-01-13 03:26:20.721000"
"xbee/hum",32.4,"2017-01-13 03:26:22.751000"
"xbee/hum",32.3,"2017-01-13 03:26:24.782000"
"xbee/hum",32.4,"2017-01-13 03:26:26.813000"
"xbee/hum",32.3,"2017-01-13 03:26:28.939000"
"xbee/hum",32.4,"2017-01-13 03:26:39.176000"
"xbee/hum",32.3,"2017-01-13 03:26:45.658000"
"xbee/hum",32.4,"2017-01-13 03:26:46.267000"
"xbee/hum",32.4,"2017-01-13 03:26:55.194000"
"xbee/hum",32.5,"2017-01-13 03:27:01.238000"
"xbee/hum",32.4,"2017-01-13 03:27:03.365000"
"xbee/hum",32.5,"2017-01-13 03:27:07.346000"
"xbee/hum",32.4,"2017-01-13 03:27:13.784000"
"xbee/hum",32.5,"2017-01-13 03:27:17.452000"
"xbee/hum",32.4,"2017-01-13 03:27:19.482000"
"xbee/hum",32.5,"2017-01-13 03:27:23.846000"
"xbee/hum",32.5,"2017-01-13 03:27:33.947000"
"xbee/hum",32.4,"2017-01-13 03:27:37.996000"
"xbee/hum",32.5,"2017-01-13 03:27:39.741000"
"xbee/hum",32.4,"2017-01-13 03:27:41.851000"
"xbee/hum",32.5,"2017-01-13 03:27:50.678000"
"xbee/hum",32.4,"2017-01-13 03:27:52.237000"
"xbee/hum",32.5,"2017-01-13 03:27:58"
"xbee/hum",32.4,"2017-01-13 03:28:00.352000"
"xbee/hum",32.4,"2017-01-13 03:28:10.153000"
"xbee/hum",32.3,"2017-01-13 03:28:12.435000"
"xbee/hum",32.3,"2017-01-13 03:28:22.452000"
"xbee/hum",32.3,"2017-01-13 03:28:32.442000"
"xbee/hum",32.4,"2017-01-13 03:28:34.473000"
"xbee/hum",32.4,"2017-01-13 03:28:44.578000"
"xbee/hum",32.4,"2017-01-13 03:28:54.716000"
"xbee/hum",32.3,"2017-01-13 03:29:02.902000"
"xbee/hum",32.2,"2017-01-13 03:29:08.914000"
"xbee/hum",32.2,"2017-01-13 03:29:19.035000"
"xbee/hum",32.1,"2017-01-13 03:29:29.220000"
"xbee/hum",32.2,"2017-01-13 03:29:31.601000"
"xbee/hum",32.2,"2017-01-13 03:29:41.341000"
"xbee/hum",32.2,"2017-01-13 03:29:51.430000"
"xbee/hum",32.2,"2017-01-13 03:30:01.615000"
"xbee/hum",32.2,"2017-01-13 03:30:11.704000"
"xbee/hum",32.2,"2017-01-13 03:30:21.810000"
"xbee/hum",32.3,"2017-01-13 03:30:25.855000"
"xbee/hum",32.3,"2017-01-13 03:30:35.961000"
"xbee/hum",32.2,"2017-01-13 03:30:42.069000"
"xbee/hum",32.2,"2017-01-13 03:30:52.692000"
"xbee/hum",32.2,"2017-01-13 03:31:02.929000"
"xbee/hum",32.2,"2017-01-13 03:31:12.401000"
"xbee/hum",32.2,"2017-01-13 03:31:22.587000"
"xbee/hum",32.3,"2017-01-13 03:31:26.583000"
"xbee/hum",32.2,"2017-01-13 03:31:28.614000"
"xbee/hum",32.2,"2017-01-13 03:31:38.719000"
"xbee/hum",32.2,"2017-01-13 03:31:48.857000"
"xbee/hum",32.3,"2017-01-13 03:31:52.902000"
"xbee/hum",32.2,"2017-01-13 03:31:55.044000"
"xbee/hum",32.3,"2017-01-13 03:31:57.075000"
"xbee/hum",32.2,"2017-01-13 03:32:01.314000"
"xbee/hum",32.3,"2017-01-13 03:32:11.326000"
"xbee/hum",32.2,"2017-01-13 03:32:15.393000"
"xbee/hum",32.3,"2017-01-13 03:32:17.350000"
"xbee/hum",32.3,"2017-01-13 03:32:27.438000"
"xbee/hum",32.3,"2017-01-13 03:32:37.576000"
"xbee/hum",32.2,"2017-01-13 03:32:46.087000"
"xbee/hum",32.3,"2017-01-13 03:32:49.872000"
"xbee/hum",32.2,"2017-01-13 03:32:51.838000"
"xbee/hum",32.2,"2017-01-13 03:33:02.011000"
"xbee/hum",32.2,"2017-01-13 03:33:12.113000"
"xbee/hum",32.2,"2017-01-13 03:33:22.203000"
"xbee/hum",32.3,"2017-01-13 03:33:24.233000"
"xbee/hum",32.2,"2017-01-13 03:33:26.264000"
"xbee/hum",32.2,"2017-01-13 03:33:36.353000"
"xbee/hum",32.2,"2017-01-13 03:33:46.538000"
"xbee/hum",32.2,"2017-01-13 03:33:56.628000"
"xbee/hum",32.2,"2017-01-13 03:34:07.024000"
"xbee/hum",32.2,"2017-01-13 03:34:16.918000"
"xbee/hum",32.2,"2017-01-13 03:34:27.112000"
"xbee/hum",32.1,"2017-01-13 03:34:28.942000"
"xbee/hum",32.1,"2017-01-13 03:34:39.173000"
"xbee/hum",32.2,"2017-01-13 03:34:43.277000"
"xbee/hum",32.2,"2017-01-13 03:34:53.311000"
"xbee/hum",32.2,"2017-01-13 03:35:03.400000"
"xbee/hum",32.1,"2017-01-13 03:35:07.461000"
"xbee/hum",32.2,"2017-01-13 03:35:09.492000"
"xbee/hum",32.1,"2017-01-13 03:35:11.523000"
"xbee/hum",32.2,"2017-01-13 03:35:13.553000"
"xbee/hum",32.1,"2017-01-13 03:35:17.630000"
"xbee/hum",32.2,"2017-01-13 03:35:19.661000"
"xbee/hum",32.1,"2017-01-13 03:35:21.692000"
"xbee/hum",32.1,"2017-01-13 03:35:31.939000"
"xbee/hum",32.1,"2017-01-13 03:35:42.014000"
"xbee/hum",32.1,"2017-01-13 03:35:52.129000"
"xbee/hum",32.1,"2017-01-13 03:36:02.144000"
"xbee/hum",32.2,"2017-01-13 03:36:08.157000"
"xbee/hum",32.1,"2017-01-13 03:36:10.188000"
"xbee/hum",32.2,"2017-01-13 03:36:12.331000"
"xbee/hum",32.2,"2017-01-13 03:36:22.387000"
"xbee/hum",32.2,"2017-01-13 03:36:32.445000"
"xbee/hum",32.1,"2017-01-13 03:36:34.476000"
"xbee/hum",32.1,"2017-01-13 03:36:44.677000"
"xbee/hum",32.1,"2017-01-13 03:36:54.734000"
"xbee/hum",32.1,"2017-01-13 03:37:04.871000"
"xbee/hum",32.2,"2017-01-13 03:37:09.045000"
"xbee/hum",32.1,"2017-01-13 03:37:11.145000"
"xbee/hum",32.2,"2017-01-13 03:37:13.135000"
"xbee/hum",32.2,"2017-01-13 03:37:23.139000"
"xbee/hum",32.1,"2017-01-13 03:37:31.287000"
"xbee/hum",32.2,"2017-01-13 03:37:33.235000"
"xbee/hum",32.2,"2017-01-13 03:37:43.311000"
"xbee/hum",32.1,"2017-01-13 03:37:49.419000"
"xbee/hum",32.2,"2017-01-13 03:37:53.448000"
"xbee/hum",32.1,"2017-01-13 03:37:55.479000"
"xbee/hum",32.1,"2017-01-13 03:38:05.616000"
"xbee/hum",32.0,"2017-01-13 03:38:09.662000"
"xbee/hum",32.1,"2017-01-13 03:38:15.737000"
"xbee/hum",32.1,"2017-01-13 03:38:25.843000"
"xbee/hum",32.1,"2017-01-13 03:38:35.996000"
"xbee/hum",32.1,"2017-01-13 03:38:46.069000"
"xbee/hum",32.1,"2017-01-13 03:38:56.219000"
"xbee/hum",32.1,"2017-01-13 03:39:06.264000"
"xbee/hum",32.1,"2017-01-13 03:39:16.417000"
"xbee/hum",32.1,"2017-01-13 03:39:26.458000"
"xbee/hum",32.1,"2017-01-13 03:39:36.548000"
"xbee/hum",32.1,"2017-01-13 03:39:46.637000"
"xbee/hum",32.1,"2017-01-13 03:39:56.727000"
"xbee/hum",32.0,"2017-01-13 03:40:00.788000"
"xbee/hum",32.0,"2017-01-13 03:40:10.957000"
"xbee/hum",32.0,"2017-01-13 03:40:21.093000"
"xbee/hum",32.0,"2017-01-13 03:40:31.088000"
"xbee/hum",32.0,"2017-01-13 03:40:41.178000"
"xbee/hum",32.0,"2017-01-13 03:40:51.267000"
"xbee/hum",32.1,"2017-01-13 03:40:53.298000"
"xbee/hum",32.0,"2017-01-13 03:40:55.390000"
"xbee/hum",32.1,"2017-01-13 03:41:01.550000"
"xbee/hum",32.0,"2017-01-13 03:41:05.834000"
"xbee/hum",32.1,"2017-01-13 03:41:09.618000"
"xbee/hum",32.0,"2017-01-13 03:41:11.622000"
"xbee/hum",32.1,"2017-01-13 03:41:15.719000"
"xbee/hum",32.0,"2017-01-13 03:41:17.778000"
"xbee/hum",32.0,"2017-01-13 03:41:27.835000"
"xbee/hum",32.0,"2017-01-13 03:41:37.922000"
"xbee/hum",32.0,"2017-01-13 03:41:48.058000"
"xbee/hum",32.0,"2017-01-13 03:41:58.103000"
"xbee/hum",32.0,"2017-01-13 03:42:08.173000"
"xbee/hum",32.0,"2017-01-13 03:42:18.263000"
"xbee/hum",32.1,"2017-01-13 03:42:20.248000"
"xbee/hum",32.0,"2017-01-13 03:42:24.293000"
"xbee/hum",32.1,"2017-01-13 03:42:26.324000"
"xbee/hum",32.1,"2017-01-13 03:42:36.413000"
"xbee/hum",32.1,"2017-01-13 03:42:46.503000"
"xbee/hum",32.0,"2017-01-13 03:42:54.578000"
"xbee/hum",32.0,"2017-01-13 03:43:14.756000"
"xbee/hum",31.9,"2017-01-13 03:43:24.845000"
"xbee/hum",31.9,"2017-01-13 03:43:34.919000"
"xbee/hum",31.9,"2017-01-13 03:43:45.045000"
"xbee/hum",31.8,"2017-01-13 03:43:47.055000"
"xbee/hum",31.9,"2017-01-13 03:43:49.166000"
"xbee/hum",31.8,"2017-01-13 03:43:51.132000"
"xbee/hum",31.9,"2017-01-13 03:43:53.179000"
"xbee/hum",31.9,"2017-01-13 03:44:03.268000"
"xbee/hum",31.9,"2017-01-13 03:44:13.357000"
"xbee/hum",32.0,"2017-01-13 03:44:21.432000"
"xbee/hum",31.9,"2017-01-13 03:44:23.462000"
"xbee/hum",32.0,"2017-01-13 03:44:25.493000"
"xbee/hum",31.9,"2017-01-13 03:44:35.583000"
"xbee/hum",31.9,"2017-01-13 03:44:45.672000"
"xbee/hum",31.9,"2017-01-13 03:44:55.762000"
"xbee/hum",31.9,"2017-01-13 03:45:05.851000"
"xbee/hum",31.8,"2017-01-13 03:45:11.927000"
"xbee/hum",31.9,"2017-01-13 03:45:13.957000"
"xbee/hum",31.8,"2017-01-13 03:45:18.003000"
"xbee/hum",31.8,"2017-01-13 03:45:28.092000"
"xbee/hum",31.8,"2017-01-13 03:45:38.165000"
"xbee/hum",31.9,"2017-01-13 03:45:44.241000"
"xbee/hum",31.8,"2017-01-13 03:45:48.287000"
"xbee/hum",31.9,"2017-01-13 03:45:50.444000"
"xbee/hum",31.8,"2017-01-13 03:45:52.380000"
"xbee/hum",31.9,"2017-01-13 03:45:56.425000"
"xbee/hum",31.8,"2017-01-13 03:45:58.456000"
"xbee/hum",31.9,"2017-01-13 03:46:06.531000"
"xbee/hum",31.9,"2017-01-13 03:46:16.620000"
"xbee/hum",31.8,"2017-01-13 03:46:26.710000"
"xbee/hum",31.8,"2017-01-13 03:46:36.799000"
"xbee/hum",31.9,"2017-01-13 03:46:46.889000"
"xbee/hum",31.8,"2017-01-13 03:46:48.919000"
"xbee/hum",31.8,"2017-01-13 03:46:59.009000"
"xbee/hum",31.8,"2017-01-13 03:47:09.097000"
"xbee/hum",31.8,"2017-01-13 03:47:19.187000"
"xbee/hum",31.9,"2017-01-13 03:47:29.276000"
"xbee/hum",31.8,"2017-01-13 03:47:37.351000"
"xbee/hum",31.8,"2017-01-13 03:47:47.440000"
"xbee/hum",31.8,"2017-01-13 03:47:57.530000"
"xbee/hum",31.9,"2017-01-13 03:48:05.636000"
"xbee/hum",31.8,"2017-01-13 03:48:07.759000"
"xbee/hum",31.9,"2017-01-13 03:48:09.792000"
"xbee/hum",31.9,"2017-01-13 03:48:19.905000"
"xbee/hum",31.8,"2017-01-13 03:48:23.960000"
"xbee/hum",31.9,"2017-01-13 03:48:26.016000"
"xbee/hum",31.9,"2017-01-13 03:48:36.144000"
"xbee/hum",31.8,"2017-01-13 03:48:42.196000"
"xbee/hum",31.9,"2017-01-13 03:48:44.267000"
"xbee/hum",31.8,"2017-01-13 03:48:48.328000"
"xbee/hum",31.9,"2017-01-13 03:48:50.630000"
"xbee/hum",31.8,"2017-01-13 03:48:54.420000"
"xbee/hum",31.7,"2017-01-13 03:49:00.575000"
"xbee/hum",31.8,"2017-01-13 03:49:02.627000"
"xbee/hum",31.8,"2017-01-13 03:49:12.696000"
"xbee/hum",31.7,"2017-01-13 03:49:16.757000"
"xbee/hum",31.8,"2017-01-13 03:49:18.832000"
"xbee/hum",31.8,"2017-01-13 03:49:28.890000"
"xbee/hum",31.7,"2017-01-13 03:49:36.981000"
"xbee/hum",31.8,"2017-01-13 03:49:39.028000"
"xbee/hum",31.8,"2017-01-13 03:49:49.152000"
"xbee/hum",31.7,"2017-01-13 03:49:57.207000"
"xbee/hum",31.8,"2017-01-13 03:49:59.305000"
"xbee/hum",31.8,"2017-01-13 03:50:09.392000"
"xbee/hum",31.7,"2017-01-13 03:50:13.424000"
"xbee/hum",31.8,"2017-01-13 03:50:15.484000"
"xbee/hum",31.7,"2017-01-13 03:50:19.581000"
"xbee/hum",31.8,"2017-01-13 03:50:21.659000"
"xbee/hum",31.7,"2017-01-13 03:50:27.735000"
"xbee/hum",31.8,"2017-01-13 03:50:29.765000"
"xbee/hum",31.7,"2017-01-13 03:50:35.857000"
"xbee/hum",31.8,"2017-01-13 03:50:37.887000"
"xbee/hum",31.8,"2017-01-13 03:50:47.996000"
"xbee/hum",31.7,"2017-01-13 03:50:50.040000"
"xbee/hum",31.8,"2017-01-13 03:50:52.103000"
"xbee/hum",31.7,"2017-01-13 03:50:54.085000"
"xbee/hum",31.7,"2017-01-13 03:51:04.175000"
"xbee/hum",31.7,"2017-01-13 03:51:14.264000"
"xbee/hum",31.6,"2017-01-13 03:51:22.410000"
"xbee/hum",31.7,"2017-01-13 03:51:24.466000"
"xbee/hum",31.6,"2017-01-13 03:51:26.528000"
"xbee/hum",31.6,"2017-01-13 03:51:36.553000"
"xbee/hum",31.7,"2017-01-13 03:51:40.770000"
"xbee/hum",31.7,"2017-01-13 03:51:50.799000"
"xbee/hum",31.7,"2017-01-13 03:52:00.856000"
"xbee/hum",31.6,"2017-01-13 03:52:04.855000"
"xbee/hum",31.5,"2017-01-13 03:52:11.011000"
"xbee/hum",31.6,"2017-01-13 03:52:13.041000"
"xbee/hum",31.6,"2017-01-13 03:52:23.411000"
"xbee/hum",31.7,"2017-01-13 03:52:33.172000"
"xbee/hum",31.6,"2017-01-13 03:52:35.578000"
"xbee/hum",31.7,"2017-01-13 03:52:37.409000"
"xbee/hum",31.6,"2017-01-13 03:52:43.462000"
"xbee/hum",31.7,"2017-01-13 03:52:45.532000"
"xbee/hum",31.7,"2017-01-13 03:52:55.589000"
"xbee/hum",31.7,"2017-01-13 03:53:05.732000"
"xbee/hum",31.6,"2017-01-13 03:53:13.690000"
"xbee/hum",31.7,"2017-01-13 03:53:15.800000"
"xbee/hum",31.6,"2017-01-13 03:53:19.782000"
"xbee/hum",31.7,"2017-01-13 03:53:21.812000"
"xbee/hum",31.6,"2017-01-13 03:53:27.888000"
"xbee/hum",31.5,"2017-01-13 03:53:38.072000"
"xbee/hum",31.6,"2017-01-13 03:53:40.168000"
"xbee/hum",31.6,"2017-01-13 03:53:50.222000"
"xbee/hum",31.6,"2017-01-13 03:54:00.316000"
"xbee/hum",31.6,"2017-01-13 03:54:10.673000"
"xbee/hum",31.6,"2017-01-13 03:54:20.491000"
"xbee/hum",31.6,"2017-01-13 03:54:30.662000"
"xbee/hum",31.6,"2017-01-13 03:54:40.760000"
"xbee/hum",31.5,"2017-01-13 03:54:44.765000"
"xbee/hum",31.6,"2017-01-13 03:54:46.863000"
"xbee/hum",31.7,"2017-01-13 03:54:50.793000"
"xbee/hum",31.6,"2017-01-13 03:54:52.824000"
"xbee/hum",31.6,"2017-01-13 03:55:02.913000"
"xbee/hum",31.5,"2017-01-13 03:55:13.082000"
"xbee/hum",31.4,"2017-01-13 03:55:21.304000"
"xbee/hum",31.5,"2017-01-13 03:55:25.322000"
"xbee/hum",31.4,"2017-01-13 03:55:31.309000"
"xbee/hum",31.5,"2017-01-13 03:55:33.340000"
"xbee/hum",31.5,"2017-01-13 03:55:43.430000"
"xbee/hum",31.5,"2017-01-13 03:55:53.567000"
"xbee/hum",31.5,"2017-01-13 03:56:03.827000"
"xbee/hum",31.6,"2017-01-13 03:56:08.093000"
"xbee/hum",31.5,"2017-01-13 03:56:14.006000"
"xbee/hum",31.5,"2017-01-13 03:56:24.061000"
"xbee/hum",31.6,"2017-01-13 03:56:30.162000"
"xbee/hum",31.5,"2017-01-13 03:56:32.181000"
"xbee/hum",31.5,"2017-01-13 03:56:42.307000"
"xbee/hum",31.4,"2017-01-13 03:56:46.351000"
"xbee/hum",31.5,"2017-01-13 03:56:50.435000"
"xbee/hum",31.4,"2017-01-13 03:56:52.718000"
"xbee/hum",31.5,"2017-01-13 03:56:54.551000"
"xbee/hum",31.4,"2017-01-13 03:56:56.585000"
"xbee/hum",31.5,"2017-01-13 03:56:58.625000"
"xbee/hum",31.4,"2017-01-13 03:57:00.741000"
"xbee/hum",31.5,"2017-01-13 03:57:02.736000"
"xbee/hum",31.4,"2017-01-13 03:57:06.808000"
"xbee/hum",31.5,"2017-01-13 03:57:10.875000"
"xbee/hum",31.4,"2017-01-13 03:57:13.154000"
"xbee/hum",31.5,"2017-01-13 03:57:17.010000"
"xbee/hum",31.4,"2017-01-13 03:57:19.077000"
"xbee/hum",31.5,"2017-01-13 03:57:21.108000"
"xbee/hum",31.4,"2017-01-13 03:57:23.190000"
"xbee/hum",31.5,"2017-01-13 03:57:25.266000"
"xbee/hum",31.4,"2017-01-13 03:57:27.314000"
"xbee/hum",31.5,"2017-01-13 03:57:29.342000"
"xbee/hum",31.4,"2017-01-13 03:57:33.448000"
"xbee/hum",31.5,"2017-01-13 03:57:35.515000"
"xbee/hum",31.4,"2017-01-13 03:57:39.577000"
"xbee/hum",31.5,"2017-01-13 03:57:41.652000"
"xbee/hum",31.4,"2017-01-13 03:57:47.699000"
"xbee/hum",31.5,"2017-01-13 03:57:55.838000"
"xbee/hum",31.4,"2017-01-13 03:57:59.817000"
"xbee/hum",31.5,"2017-01-13 03:58:05.973000"
"xbee/hum",31.4,"2017-01-13 03:58:07.968000"
"xbee/hum",31.5,"2017-01-13 03:58:10.083000"
"xbee/hum",31.4,"2017-01-13 03:58:14.098000"
"xbee/hum",31.5,"2017-01-13 03:58:20.094000"
"xbee/hum",31.5,"2017-01-13 03:58:30.334000"
"xbee/hum",31.5,"2017-01-13 03:58:40.497000"
"xbee/hum",31.4,"2017-01-13 03:58:48.579000"
"xbee/hum",31.5,"2017-01-13 03:58:50.650000"
"xbee/hum",31.4,"2017-01-13 03:58:52.738000"
"xbee/hum",31.5,"2017-01-13 03:58:54.786000"
"xbee/hum",31.4,"2017-01-13 03:58:56.854000"
"xbee/hum",31.5,"2017-01-13 03:59:00.915000"
"xbee/hum",31.4,"2017-01-13 03:59:04.960000"
"xbee/hum",31.5,"2017-01-13 03:59:09.059000"
"xbee/hum",31.4,"2017-01-13 03:59:13.127000"
"xbee/hum",31.3,"2017-01-13 03:59:17.064000"
"xbee/hum",31.4,"2017-01-13 03:59:25.417000"
"xbee/hum",31.3,"2017-01-13 03:59:27.297000"
"xbee/hum",31.4,"2017-01-13 03:59:31.359000"
"xbee/hum",31.3,"2017-01-13 03:59:33.390000"
"xbee/hum",31.4,"2017-01-13 03:59:37.451000"
"xbee/hum",31.5,"2017-01-13 03:59:39.450000"
"xbee/hum",31.4,"2017-01-13 03:59:41.588000"
"xbee/hum",31.5,"2017-01-13 03:59:45.603000"
"xbee/hum",31.3,"2017-01-13 03:59:47.837000"
"xbee/hum",31.4,"2017-01-13 03:59:53.741000"
"xbee/hum",31.4,"2017-01-13 04:00:03.855000"
"xbee/hum",31.4,"2017-01-13 04:00:13.875000"
"xbee/hum",31.5,"2017-01-13 04:00:15.968000"
"xbee/hum",31.4,"2017-01-13 04:00:18.064000"
"xbee/hum",31.4,"2017-01-13 04:00:28.121000"
"xbee/hum",31.5,"2017-01-13 04:00:30.167000"
"xbee/hum",31.4,"2017-01-13 04:00:32.233000"
"xbee/hum",31.5,"2017-01-13 04:00:36.340000"
"xbee/hum",31.4,"2017-01-13 04:00:40.498000"
"xbee/hum",31.5,"2017-01-13 04:00:42.471000"
"xbee/hum",31.4,"2017-01-13 04:00:46.526000"
"xbee/hum",31.5,"2017-01-13 04:00:50.554000"
"xbee/hum",31.4,"2017-01-13 04:00:54.849000"
"xbee/hum",31.5,"2017-01-13 04:00:58.716000"
"xbee/hum",31.4,"2017-01-13 04:01:00.838000"
"xbee/hum",31.5,"2017-01-13 04:01:10.861000"
"xbee/hum",31.4,"2017-01-13 04:01:12.892000"
"xbee/hum",31.5,"2017-01-13 04:01:17.172000"
"xbee/hum",31.4,"2017-01-13 04:01:19.040000"
"xbee/hum",31.5,"2017-01-13 04:01:25.076000"
"xbee/hum",31.3,"2017-01-13 04:01:27.221000"
"xbee/hum",31.4,"2017-01-13 04:01:31.152000"
"xbee/hum",31.3,"2017-01-13 04:01:35.181000"
"xbee/hum",31.4,"2017-01-13 04:01:37.309000"
"xbee/hum",31.3,"2017-01-13 04:01:41.350000"
"xbee/hum",31.4,"2017-01-13 04:01:43.351000"
"xbee/hum",31.4,"2017-01-13 04:01:53.425000"
"xbee/hum",31.5,"2017-01-13 04:01:59.768000"
"xbee/hum",31.4,"2017-01-13 04:02:01.634000"
"xbee/hum",31.5,"2017-01-13 04:02:07.719000"
"xbee/hum",31.4,"2017-01-13 04:02:09.750000"
"xbee/hum",31.5,"2017-01-13 04:02:17.745000"
"xbee/hum",31.5,"2017-01-13 04:02:27.850000"
"xbee/hum",31.6,"2017-01-13 04:02:30.086000"
"xbee/hum",31.5,"2017-01-13 04:02:32.156000"
"xbee/hum",31.6,"2017-01-13 04:02:34.142000"
"xbee/hum",31.5,"2017-01-13 04:02:36.149000"
"xbee/hum",31.4,"2017-01-13 04:02:40.254000"
"xbee/hum",31.5,"2017-01-13 04:02:42.225000"
"xbee/hum",31.4,"2017-01-13 04:02:46.353000"
"xbee/hum",31.5,"2017-01-13 04:02:56.455000"
"xbee/hum",31.4,"2017-01-13 04:02:58.486000"
"xbee/hum",31.4,"2017-01-13 04:03:08.572000"
"xbee/hum",31.3,"2017-01-13 04:03:18.649000"
